_id,days,destinations,itinerary,nights,price,themes,titleText
64149e4b9aef4889404c4d24,5,Leh (2N) - Nubra (1N) - Pangong (1N),"Detailed Day Wise ItineraryDay 1 - Ladakh, We are Here (Arrival in Leh | City Tour)Upon your arrival at Leh Kushok Bakula Rinpoche Airport, meet a Yatra representative, who ensures your smooth transfer to the hotel.Be sure to have packed warm clothing, because with an altitude of over 10000 feet above sea level the weather is quite cold in Ladakh, even during the height of summers.After breakfast at the hotel, rest for some time to get acclimatized with the high altitude. Later in the afternoon, visit the Shanti Stupa, which dominates the city’s skyline from atop a hill. The two-storey stupa is embellished with colourful and intriguing paintings of deities and incidents from Buddhist mythology.The evening gives you a chance to walk around the local bazaars and buy souvenirs like Buddhist cloth paintings, called thangkas, images of deities, fine-quality pashminas and decorative handicrafts.Later, retreat to the hotel for dinner, then head to your room for a good night's sleep.Day 2 - A Day in Sham Valley (Leh to Sham Valley | Sightseeing)After freshening up today, start off on your sightseeing tour.Your destination for the day is the Sham Valley, which is replete with unique places. Visit the Hall of Fame dedicated to the Indian soldiers. It showcases weapons and documents recovered from the enemy during various wars.A key attraction is the grand Spituk Monastery, dating to the 11th century. While here, do see the statues of Lord Buddha, and don’t miss the panoramic view of the Indus Valley below. Next travel to Gurdwara Pathar Sahib, one of the most sacred places for Sikhs. It houses a huge rock, believed to have been hurled at Guru Nanak by a demon. Then it is time to move to the famed Magnetic Hill. It is said that it pulls vehicle upwards when left on neutral.Day 3 - Conquering Khardung-La (Leh to Nubra Valley via Khardung-La)After breakfast at the hotel commence on the road journey to Nubra Valley. Located in the extreme north of Ladakh, this desert land is distinguished for its white sands.Wear sufficient warm clothes as the drive takes you past Khardung La, which at 18380 feet, is said to be the highest motorable road on earth.As you reach the village of Hunder, you are in the valley, known as Ldumra, that means the valley of flowers. After checking-in at the camp site, explore the sand dunes that stretch from Hunder to Diskit along the Nubra and Shyok Rivers. Watch out for the two humped Bactrian camel that are found only in this part of India and Central Asia.Day 4 - Off to Pangong (Excursion to Diskit Monastery | Nubra Valley to Pangong Tso)Mark this day as the highlight of your fabulous trip as you visit the Diskit Monastery and the Pangong Tso. Enjoy breakfast under a clear sky on the river bank and then travel to Diskit Monastery in the town of the same name.As you near the town, you can view the huge 106-feet high statue of Maitreya Buddha atop a hill. The monastery has intriguing images of many deities. Some claim that the hand of a demon killed near the monastery is also kept here, all wrinkled and eerie.Thereafter continue travel to Pangong via Shyok village. It's not often that travel experts cover this majestic location in a span of 6 days on a trip to Ladakh. But you we believe you deserve the best and including this in our itinerary is a step forward to that.One of the largest high-altitude lakes in the world and the highest salt water lake, the crystal blue waters of the Pangong Tso Lake impeccably reflect the brown mountains around making for a picture perfect postcard. You stay at the campsite for the night, under a star-spangled sky.Day 5 - Back to Leh (Pangong Tso to Leh via Chang-La | Excursion to Rancho���s School)Wake up to a mesmeric sunrise above the lake, and then head back to Leh. On the way, cross the approximately 17950-feet high Chang La, one of the highest mountain passes in the world.Along the way, pay a visit to the Druk White Lotus School, that shot to fame with the movie ‘3 Idiots’ as the site where the last scene was shot. After exploring it and meeting local students, reach Leh, where you can spend some time at leisure.A delicious dinner waits you at the hotel; thereafter, get a good night’s sleep in your room.Day 6 - The Sojourn Ends (Departure from Leh)Post checking-out from the hotel, move to the Leh airport for your onward flight.MoreLess",6,18999,"Mountains, Group Tours, Summer Special, Family & Kids, Adventure, ",Amazing Ladakh With Nubra and Pangong (Group Tour)
64149e529aef4889404c4d26,3,Manali (3N),"Detailed Day Wise ItineraryDay 1 - Delhi - ManaliTransfer from Delhi to Manali via an AC Volvo. Arrive in Manali in the morning and check in at the hotel. Rest for a while and then proceed for the local sightseeing of Manali like the Hadimba Devi Temple, Van Vihar, Vashist Village, the Club House, the Manu Temple and few of the monasteries. You can head out to explore the Mall Road in the evening. Have a delicious dinner and a comfortable overnight stay at the hotel.Day 2 - Manali (Solang Valley / Snow Point)After gorging on a scrumptious breakfast, set out for a full day sightseeing of Solang Valley/Snow Point. Relish a tasty dinner and tuck in for the night at the hotel.Day 3 - Manali (Kullu - Manikaran)After a delicious breakfast in the morning, proceed for a full-day sightseeing of the Kullu Valley, the Kasol Valley, Manikaran and the Beas River. Also stop by the Rabbit Farm and the Shawls Factory. Relish a sumptuous dinner and retire for the night at the hotel.Day 4 - Manali - DelhiCheck out from the hotel in the morning after breakfast. Spend the rest of the day at leisure. In the evening, catch the Volvo from Manali to Delhi. Overnight journey on the bus.MoreLess",4,5750,"Hill Station, Affordable, Bus Tours, Weekend Trips, Winter Special, ",Snow Covered Manali Holiday Tour
64149e579aef4889404c4d28,4,Srinagar (1N) - Srinagar (3N),"Detailed Day Wise ItineraryDay 1 - Arrival in SrinagarArrive Srinagar and transfer to houseboat.Afternoon is at leisureIn the evening you will take a Shikara ride on Dal Lake, where you visit the floating vegetable gardens. While riding the Shikara’s there are plenty of opportunities for bird watching with plentiful species including Kingfisher, Little Bittern, Common Pariah Kites, Grebe etc.Dinner and overnight at houseboat.Day 2 - SRINAGAR-PAHALGAMAfter breakfast proceed to Pahalgam (The valley of shepherds).The total distance is about 96 kms, will be covered in about 3 hours. En-route, visiting the saffron fields of pampore, Awantipura Ruins (1100 years old temple of Lord Vishnu built by the King Awantivarman), and enjoy the beautiful countryside.Drive throught the pine forests.Arrive at Pahalgam and checkin at your hotel.Dinner and overnight in hotelDay 3 - PAHALGAM - GULMARGAfter breakfast proceed to Gulmarg (Meadow of Flowers) 2730 mts. above the sea level. The distance of 130 kms will be covered in about 5 hours. Gulmarg has one of the best ski slopes in the world and highest golf course with 18 holes. If weather permits one can also have the view of Nanga Parbat, the naked mountain that is over 26,000 feets and dominates the entire region, also enjoy cable car (Gondola on Direct Payment Basis) for mountain ride upto khilangmarg. Dinner and overnight in hotel.Day 4 - GULMARG - SRINAGARAfter breakfast drive back to Srinagar and visit Mughal Gardens, Nishat Bagh and Shalimar BaghRest of the day at leisure. Dinner and overnight in hotel.Day 5 - Departure from SrinagarAfter a scrumptious breakfast, check-out from the hotel and transfer to the Srinagar airport to continue your onward journey.MoreLess",5,19999,"Mountains, Shopping, Family & Kids, Family, Hill Stations, ",04 Nights in Kashmir - Standard - Summer Special
64149e5d9aef4889404c4d2a,5,Manali (5N),"Detailed Day Wise ItineraryDay 1 - Delhi Manali 580 Kms Approx 12 hrsArrive in Delhi by Air or Train. After reaching in Delhi go to Ramakrishna Ashram Metro Station on yourown at 5:30 PM. At sharp 6:00 PM  Depart from Delhi to Manali. Travel by overnight bus from Delhi to Manali Approx 12 Hours Journey . Soulful Manali offers something special for everyone. It gives peace for mediators inspiration to Artists Daring Activities for Adventure Seekers etc. On the way to Manali you experience the cool breeze of Manali already taking all your stress away soothing you from calmness in the environment and surprising you by presenting its jaw downed landscapes. Overall It an excellent place for holiday.Day 2 - Arrival In Manali Local City Tour 3 to 4 HrsReach Manali at Meet our representative at Manali Volvo Stand and transfer to the hotel. After fresh up proceed to half day city tour of Manali which includesHadimba Devi Temple. It chief central of interest in Manali dedicated to the goddess Hadimba the Wife of Bheema of Mahabharata Fame. This is wooden temple In the dense forest of magnificent deodar is about 2.5 Kms from the Mall. It is a pleasant stroll to the temple which was built in 1553 AD.Vashisht 3.5 kms from Mall. Hot Sulphur Water springs which is widely believed as an effective skin diseases healer and posses various medical properties. Nearby it is the pyramidal stone temple dedicated to Bashisht Muni lord Rama temple.Tibetan Monastery 0.5 Kms. This Gadhan Thekchoking Gompa dominates the Tibetan area builtin1969. The main attraction of the monastery is the handicrafts of Tibetan artistry and the carpets that are woven and sold in the monastery Club House 2 Kms from Mall Club house is famous for a amusement activities like skating Disco Theque auditorium etc.Van Vihar. Which Is A Municipal Garden Is Situated In Front Of The Tibetan Market On Mall Road. In The Lake Located Within The Park Tourists Can Option For Boating. The Park Is Adorned With Big Deodar Trees. Later in the evening free to explore the Shopping Malls Mall Road and IBEX Market Van Vihar of Manali. Dinner and Overnight.Day 3 - MANALI FULL DAY TOUR SOLANG VALLEY I ROTHANG PASSAfter breakfast proceed to Visit Solang Valley. Solang Valley is famous for its natural beauty and adventure sports. On can enjoy Paragliding Zorbing Snow scooter Horse riding and rope way ride there Cost not included. Later back to hotel. Diner and Overnight stay at hotel.ORRohtang Pass Up to Snow Point in case Rohtang is closed due to landslide Snowfall and Rothang is closed on Tuesday) After breakfast excursion to Rohatang Pass. Situated at an altitude of 3979 mtrs above sea level and 51 kms outside Manali is the mighty Rohtang Pass . Excursion to visit Kothi Gorge  Marhi  Gulaba. Rothang Pass is outstandingly beautiful and is an ideal spot to view the majestic snow covered Himalayas serene natural surroundings pristine lake and fairy white snow round the year. Evening at Leisure. Overnight Hotel. Kindly note that only limited number of vehicles are allowed to visit Rohtang wef. 18th May 2016 due to restrictions append by NGT vehicles visiting Rohtang. Any arrangement to Rohtang sight seen will be payable directly by guest on getting permission only. If client wants to go to Rohtang then he can pay the difference amount and go to Rohtang. Rohtang is not included in tour.Day 4 - Manali Full Day Trip to Kullu Approx 45Kms or Kasol Approx 75 KM or Manikaran Approx 80 KmsMorning after breakfast you will be pickup from hotel and transfer to Manikaran.  At 1737 mts., on the right bank of river Parvati is Manikaran. This place is famous for hot sulphur springs revered by both Hindus & Sikhs pilgrimages. The water of the spring is also said to be radio-active which cures many skin diseases. According to an ancient saying Manikaran is also connected with Lord Shiva and his divine concert Goddess Parvati. On the way also visit Kasol Valley Charmingly Manikaran located on open space with slopes down to a broad expanse of clear white sand at edge of the river Parvati, Vaishno Temple which is a small cave and shrine with an image of goddess Vaishno devi. Other temples are dedicated to lord Shiva, Rama and Krishna, and visit Kullu Shawl factory. On this day you can also take enjoy of water rafting at Babeli Kullu. Evening drive back to hotel. Night Stay and Dinner in hotel at Manali.Day 5 - Manali to Delhi Departure. By Volvo CoachMorning enjoy the breakfast and check out from the hotel at 12 noon Luggage can be kept at reception or bell desk. Afternoon enjoys at leisure or can take stroll down the mall Own cost in Manali and enjoy shopping antiques, shawls and handicrafts. Evening catch the from Manali at 5.00 PM to proceed Delhi. Overnight Journey.Day 6 - Manali to Delhi Departure. By Volvo CoachArrival at Delhi the glorious tour to the heavenly Manali comes to an end. In this way your visit to one of the paradise on earth located amidst the lofty Himalayas ends offering your glorious memories to cherish for lifetime.MoreLess",6,5999,"Hill Station, Adventure, Honeymoon, Family, Sightseeing, ",Sweet Mist Of Manali
64149e629aef4889404c4d2c,5,Port Blair (1N) - Havelock (2N) - Neil Island (1N),"Detailed Day Wise ItineraryDay 1 - Port Blair Pickup From Airport - Corbyn's Cove Beach - Cellular Jail Light & Sound ShowArrive at Port Blair Airport and transfer to hotel.Afternoon proceed for Corbyn's Cove Beach - This beach is very nearer to the main city Port Blair in Andaman and Nicobar Islands. Beach has a lot of rejuvenation options like water sports.Evening enjoy Light & Sound Show at Cellular Jail - Light and Sound Show at Cellular Jail. Overnight stay at Port BlairDay 2 - Port Blair to Havelock IslandAfter Breakfast transfer to Havelock island via ferry.On arrive at Havelock Harbour transfer to hotel.Afternoon proceed to Radhanagar Beach (Beach No. 7), the Times Magazine rated the finest beach among the best beaches in Asia. It is an ideal place for swimming, sea bathing and basking on the sun kissed beach. Overnight stay at HavelockDay 3 - Havelock - Excursion to Elephant beachAfter Breakfast you will proceed for Elephant Beach - Elephant Beach is one of the famous beaches perched on Havelock Island. This beach is ideal for watching beautiful corals and enjoying snorkellingling. Overnight stay at Havelock.Day 4 - Havelock to Neil IslandAfter Breakfast depart from Havelock and proceed for your onward journey to Neil Island via ferry.On arrival at Neil Island transfer to the hotel. Afternoon Drive to Bharatpur beach for oneSession of Jet Ski or Glass bottom boat ride.Overnight stay at Neil IslandDay 5 - Neil Island to Port BlairAfter Breakfast we visit to Sitapur, Bharatpur Beach and then to Coral Point.After enjoying sightseeing of Neil Island transfer to Neil Island Harbour for your onward journey to Port Blair via ferry.One Arrival, proceed to Sagarika ( the Govt. Emporium of Handcraft) and local market for shopping. Overnight stay at Port BlairDay 6 - Depart from PortblairAfter breakfast at hotel, Check-out and transfer to the Portblair airport.This marks the culmination of a memorable trip to one of India’s natural wonders – the Andaman Islands.MoreLess",6,24499,"Shopping, Family & Kids, Winter Special, Beach, Family, ","5 Nights in Andaman - Port Blair, Havelock and Neil Island - Yatra Special"
64149e679aef4889404c4d2e,2,Shimla (2N),"Detailed Day Wise ItineraryDay 1 - Delhi- Shimla Travel (370 Km / 7 hours) - Shimla - Local SightseeingArrive in Delhi. Head to Volvo Point ISBT Bus Stand at 9:00 PM on your own. Board the Volvo and proceed to Shimla. Overnight journey will be in the Volvo. In the morning, reach Shimla and drive to the hotel. (Early check-in is subject to availability and check-in time is 12:00 PM). Refresh yourself at the hotel and proceed to Shimla for your sightseeing tour. Drive to Tara Devi Temple and Jakhoo Temple. Later, proceed to the Viceregal Lodge. In the evening, explore Scandal Point, Ridge, Lakkar Bazaar, Christ Church and The Mall. Overnight stay will be at the hotel.Day 2 - Shimla-Kufri-Shimla (17 Km / 50 mins, one way)In the morning, relish a nice breakfast and proceed to Kufri. Enjoy sightseeing at places like Indira Gandhi Holiday Home and shop for souvenirs on Mall Road. Enjoy a pleasant stay at the hotel.Day 3 - Shimla - Delhi (370 Km / 7 Hours)Enjoy a tasty breakfast and later, check out from the hotel. Transfer to the Volvo bus stand. Board the A/C Volvo and return to Delhi.MoreLess",3,7600,"Romantic, Hill Station, Weekend Trips, Sightseeing, ",The Allure Of Shimla
64149e6d9aef4889404c4d30,5,Srinagar (1N) - Pahalgam (1N) - Gulmarg (1N),"Detailed Day Wise ItineraryDay 1 - Arrival in SrinagarArrive Srinagar and transfer to Houseboat.Afternoon is at leisure. Later in Evening you will take a Shikara ride on Dal Lake, where you visit the floating vegetable gardens. While riding the Shikara’s there are plenty of opportunities for bird watching with plentiful species including Kingfisher, Little Bittern, Common Pariah Kites, Grebe etc.Dinner and overnight stay at houseboatDay 2 - SRINAGAR-PAHALGAMAfter breakfast proceed to Pahalgam (The valley of shepherds).The total distance is about 96 kms, will be covered in about 3 hours. En-route, visiting the saffron fields of pampore, Awantipura Ruins (1100 years old temple of Lord Vishnu built by the King Awantivarman), and enjoy the beautiful countryside.Drive throught the pine forests.Dinner and overnight in hotelDay 3 - PAHALGAM - GULMARGAfter breakfast proceed to Gulmarg (Meadow of Flowers) 2730 mts. above the sea level. The distance of 130 kms will be covered in about 5 hours. Gulmarg has one of the best ski slopes in the world and highest golf course with 18 holes. If weather permits one can also have the view of Nanga Parbat, the naked mountain that is over 26,000 feets and dominates the entire region, also enjoy cable car (Gondola on Direct Payment Basis) for mountain ride upto khilangmarg. Dinner and overnight in hotel.Day 4 - GULMARG - SRINAGARAfter breakfast drive back to Srinagar and visit Mughal Gardens, Nishat Bagh and Shalimar BaghRest of the day at leisure. Dinner and overnight in hotelDay 5 - Full Day Excursion to SonamargAfter breakfast head out and drive from Srinagar to Sonamarg via NH-1D.After covering a distance of about 80 km, arrive at your destination and spend the whole day discovering this green stretch. You may go fishing in the lakes or sledging on frozen glaciers and even trekking, accompanied by the spectacular views of the realm.Rest of the day at leisure. Dinner and overnight in hotelDay 6 - Departure from SrinagarAfter a scrumptious breakfast, check-out from the hotel and transfer to the Srinagar airport to continue your onward journey.MoreLess",6,29499,"Shopping, Family & Kids, Hill Stations, Couple, Friends, ",05 Nights in Kashmir - Standard - Summer Special
64149e739aef4889404c4d32,3,Manali (3N),"Detailed Day Wise ItineraryDay 1 - Arrive Manali  Half Day Local SightseeingToday morning arrive in Manali. On arrival in Manali our driver will pick you from Volvo station and take you to the hotel. On arrival check-in to the hotel (early check-in subject to room availability). After fresh up go for half day city tour of Manali which includes - Hadimba Devi temple, Club house, Van Vihar, Tibetan monastery, Evening you will be free to explore the Mall Road Manali. Overnight Stay in ManaliDay 2 - Manali Excursion to Solang valley / Rohtang passAfter breakfast proceed to Visit Solang Valley. Solang Valley is famous for its natural beauty and adventure sports. On can enjoy Paragliding Zorbing Snow scooter Horse riding and rope way ride there Cost not included. Later back to hotel. Diner and Overnight stay at hotel. OR Rohtang Pass Up to Snow Point in case Rohtang is closed due to landslide Snowfall and Rothang is closed on Tuesday) After breakfast excursion to Rohatang Pass. Situated at an altitude of 3979 mtrs above sea level and 51 kms outside Manali is the mighty Rohtang Pass . Excursion to visit Kothi Gorge Marhi Gulaba. Rothang Pass is outstandingly beautiful and is an ideal spot to view the majestic snow covered Himalayas serene natural surroundings pristine lake and fairy white snow round the year. Evening at Leisure. Overnight Hotel. Kindly note that only limited number of vehicles are allowed to visit Rohtang wef. 18th May 2016 due to restrictions append by NGT vehicles visiting Rohtang. Any arrangement to Rohtang sight seen will be payable directly by guest on getting permission only. If client wants to go to Rohtang then he can pay the difference amount and go to Rohtang. Rohtang is not included in tour.Day 3 - Manali (Excursion to Kullu and Manikaran)Morning after breakfast get ready to explore Kullu Valley and a very famous Gurudwara Known as Manikaran. Manikaran is a Pilgrimage centre for Hindus and Sikhs. It is around 75 kms from Manali located between Tiver Beas and River Parwati. You will see the beautiful village near Manikaran. Drive back to Manali en route visiting Temples in Kullu, Shawl factory, Angora Rabit Farms . On this day you can also enjoy river rafting/ Paragliding at your own Cost. In the Evening return back to the hotel in Manali Overnight stay there.Day 4 - Manali to Delhi Departure (570 kms)Morning enjoy the breakfast and check out from hotel at 12 noon. Luggage can be kept at reception or bell desk. Afternoon enjoys at leisure or can take stroll down the mall in Manali and enjoy shopping antiques, Shawls and handicrafts (Your Own Cost). Evening catch the Volvo from manali at 4:00 PM to proceed Delhi.  Overnight Journey to DelhiMoreLess",4,7750,"Romantic, Group Tours, Honeymoon, Family, ",The Mists Of Manali Tour
64149e7a9aef4889404c4d34,5,Darjeeling (2N) - Sikkim (3N),"Detailed Day Wise ItineraryDay 1 - Bagdogra / New Jalpaiguri - DarjeelingWelcome on arrival at Bagdogra Airport / New Jalpaiguri Railway Station and transfer to Darjeeling (95kms/3hrs). Once the summer capital of India, Darjeeling is a land of infinite variety and charm. It will cater you a mix-experience of lively nature & charming Himalayan people. It is the place of Dorje, the mystic thunderbolt of the Lama-Religion. Surrounded by Tea gardens, this little town faces some of the highest peaks of the Himalayas. Take rest and then walk around town to appreciate the new culture you are in. Overnight at Hotel.Day 2 - Darjeeling local sightseeing two points (04 AM to 07 AM) and best points (9.30 AM to 1.30 AM or 2.00 PM to 6.00 PM)Early morning start for Tiger Hill to watch the spectacular sunrise and its amazing effects on the Mt. Kanchendzonga (World’s 3rd highest peak), VisitGhoom Monastery (Subject to availability).After breakfast visit to Himalayan Mountaineering Institute (Closed on Thursday), Zoological Park (Closed on Thursday), Tibetan Refugee Centre (Closed on Sunday), Tenzing Rock, Gombu Rock, Tea Estate (From outside).. Evening Free for shopping & individual activity, overnight at hotel.Day 3 - Darjeeling to GangtokMorning transfer to Gangtok (105kms/4hrs). At an altitude of 5500ft Gangtok is the capital of the state of Sikkim is a beautiful and clean town promising of the best monasteries and landscapes. Evening free for individual activity and leisure, overnight at hotel.Day 4 - Gangtok local sightseeing (9.30am to 1.30pm or 2.00pm to 6.00pm)Morning start the half day sightseeing in and around this capital city of Sikkim, covering Chortan( Stupa), Institute of Tibetology (Closed on Sunday), Institute of Handicrafts and handlooms (Closed on Sunday) and, Ranka Monastery & Jakhri water falls.Day 5 - Excursion trip to Tsomgo Lake & Baba MandirAM start for a half day trip to Tsomgo lake (12400ft), 32kms from Gangtok City. The lake is almost about 1Km long, oval in shape and 15 mtrs deep. The lake is considered sacred by the local people, further 12Kms is the Baba Harbhajan Singh Mandir dedicated to the memory of soldier Harbhajan Singh. Evening free at Gangtok for shopping and individual activity.Day 6 - Gangtok - Bagdogra / New JalpaiguriMorning Transfer to Bagdogra Airport / New Jalpaiguri Railway Station (115kms/ 5hrs).Tour Ends.MoreLess",6,32999,"Shopping, Romantic, Summer Special, Family, Hill Stations, ",05 Nights in Sikkim and Darjeeling - Deluxe - Summer Special
64149e7f9aef4889404c4d36,2,Nainital (2N),"Detailed Day Wise ItineraryDay 1 - Delhi to Nainital (330 Km / 9 hours)At 10:00 PM, board a coach from Delhi to Nainital. Overnight journey will be in a Volvo coach.Day 2 - Nainital (Local)In the morning, arrive in Nainital and check in at the hotel. Relish a tasty breakfast and proceed for a half-day city tour. The Himalaya Darshan Point, Lake View Point and zoo are some of the amazing places you will visit during the sightseeing tour. In the evening, return to the hotel and refresh yourself. Dinner and overnight stay will be at the hotel.Day 3 - Nainital to Delhi (320 Km / 6.5 hours)Check out from the hotel. Go shopping on Mall Road and visit the Naina Devi Temple. Board the coach or bus for Delhi and journey overnight.MoreLess",3,9000,"Lakes, Hill Station, Weekend Trips, Family, ",Glimpses Of Nainital
64149e849aef4889404c4d38,4,Gangtok (2N) - Darjeeling (2N),"Detailed Day Wise ItineraryDay 1 - Bagdogra/NJP to Gangtok 125 kms 4 hours approx.Assistance at the airport/railway station on arrival and drive to Gangtok. At an altitude of 1750m, Gangtok became the state capital in the mid 19th century and has undergone rapid development since then. The downtown area is dominated by huge government buildings decorated with traditional Buddhist symbols. Gangtok is also a resting ground for people traveling to North Sikkim. Surrounded by Monasteries and Orchids, Gangtok is truly a travellers delight. Overnight at hotel.Day 2 - Excursion trip to Tsomgo Lake and Baba MandirBreakfast at the hotel and full day excursion to Changu Lake which is 35 Kms from Gangtok at an altitude of 12,400 feet. The lake derives its waters from melting snows off the surrounding mountains Legends say that lamas could forecast the future by studying the color of the lake’s waters. Also visit Baba Mandir. Today in the evening you will enjoy Casino at The Deltin. Overnight at the hotel.Day 3 - Gangtok to Darjeeling (100 Km / 4 hours)After breakfast proceed for Darjeeling. As soon as you arrive, check in at the hotel.Later you will be visiting Tea Tasting session at a Tea Lounge/Tea Shop in Darjeeling.Evening Free for shopping & individual activity.Tea lovers are bound to enjoy the delightful experience of tasting a plethora of tea flavors at Mall Road. Darjeeling is famous for its lush green tea plantations. The tea grown here is popular for its aroma and rich taste all over the world. So, here’s a chance to take your taste buds on a joyous ride as you sample one divine flavor after another. And the fascinating news is that you can customize your cuppa accordingly. These divine liquids are brewed to perfection by tea experts who are not only courteous and friendly but also brief you about the various flavors on offer. Feel the aroma all around as it puts you in a complete state of tranquility. At the end of the tea tasting session, carry home some neatly packed parcels of tea as these make for a perfect gift for friends and family.Overnight at the hotel.Day 4 - Darjeeling local sightseeing two points (04 AM to 07AM) and best points (9.30 AM to 1.30 PM or 2.00 PM to 6.00 PM)Early morning start for Tiger Hill to watch the spectacular sunrise and its amazing effects on the Mt. Kanchendzonga (World’s 3rd highest peak), Visit Ghoom Monastery (SUBJECT TO AVAILABILITY).Later you will be transfered for Yoga Session. Upon arrival have breakfast at the Hotel followed by half day sightseeing covering Padmaja N. Zoological Garden (Closed on Thursday), Himalayan Mountaineering Institute (Closed on Thursday), Tibetan Refugee Self-help Center (Closed on Sunday), Ropeway (entry fees not included), walk around visit to the Mall and Local Market (Closed on Thursday).Evening Free for shopping & individual activity.Overnight at hotel.Day 5 - Darjeeling - Bagdogra / New Jalpaiguri (95 kms/ 4.5 hrs approx.)Morning Transfer to Bagdogra Airport / New Jalpaiguri Railway Station (95kms/ 4.5hrs approx.) Tour Ends.MoreLess",5,48900,"Shopping, Summer Special, Family, Luxury, Hill Stations, ",4 Nights - Gangtok and Darjeeling with Elgin Hotels
